MutantID,Operator,Extra,POS_NEG,Class,Line,Original,Mutated,AST_NodeType,AST_Condition,MappingStatus
802,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47376,chars[i] == '+' != (chars[i] == '-'),IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='+'), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='-'), operator===, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
803,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47376,chars[i] == '+',IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='+'), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='-'), operator===, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
804,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47395,chars[i] == '-',IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='+'), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='-'), operator===, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
805,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1379,47392,true,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='+'), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='-'), operator===, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
806,COR,<IDENTIFIER(boolean)>,FALSE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1380,47435,false,IfStatement,"MemberReference(member=allowSigns, postfix_operators=[], prefix_operators=['!'], qualifier=, selectors=[])",Exact Match
807,COR,<IDENTIFIER(boolean)>,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1380,47435,true,IfStatement,"MemberReference(member=allowSigns, postfix_operators=[], prefix_operators=['!'], qualifier=, selectors=[])",Exact Match
808,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1381,47476,true,IfStatement,"MemberReference(member=allowSigns, postfix_operators=[], prefix_operators=['!'], qualifier=, selectors=[])",Nearby Match (±1 lines)
809,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1383,47530,true,,,No Match Found
810,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1383,47517,<NO-OP>,,,No Match Found
811,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1384,47566,true,,,No Match Found
812,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1384,47553,<NO-OP>,,,No Match Found
813,LVR,FALSE,TRUE,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1386,47648,true,,,No Match Found
814,STD,<INC>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1388,47681,<NO-OP>,IfStatement,"BinaryOperation(operandl=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=length, postfix_operators=[], prefix_operators=[], qualifier=chars, selectors=[]), operator=<, prefix_operators=None)",Nearby Match (±2 lines)
815,ROR,"<(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1390,47708,i != chars.length,IfStatement,"BinaryOperation(operandl=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=length, postfix_operators=[], prefix_operators=[], qualifier=chars, selectors=[]), operator=<, prefix_operators=None)",Exact Match
816,ROR,"<(int,int)","<=(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1390,47708,i <= chars.length,IfStatement,"BinaryOperation(operandl=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=length, postfix_operators=[], prefix_operators=[], qualifier=chars, selectors=[]), operator=<, prefix_operators=None)",Exact Match
817,ROR,"<(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1390,47710,false,IfStatement,"BinaryOperation(operandl=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=length, postfix_operators=[], prefix_operators=[], qualifier=chars, selectors=[]), operator=<, prefix_operators=None)",Exact Match
818,ROR,">=(int,int)","==(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47744,chars[i] == '0',IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='0'), operator=>=, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='9'), operator=<=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
819,ROR,">=(int,int)",">(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47744,chars[i] > '0',IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='0'), operator=>=, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='9'), operator=<=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
820,ROR,">=(int,int)","TRUE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47753,true,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='0'), operator=>=, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='9'), operator=<=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
821,ROR,"<=(int,int)","<(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47763,chars[i] < '9',IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='0'), operator=>=, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='9'), operator=<=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
822,ROR,"<=(int,int)","==(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47763,chars[i] == '9',IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='0'), operator=>=, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='9'), operator=<=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
823,ROR,"<=(int,int)","TRUE(int,int)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47772,true,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='0'), operator=>=, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='9'), operator=<=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
824,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47744,chars[i] >= '0' == chars[i] <= '9',IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='0'), operator=>=, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='9'), operator=<=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
825,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@isNumber(java.lang.String),1391,47760,false,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='0'), operator=>=, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=chars, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[ArraySelector(index=MemberReference(member=i, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]))]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='9'), operator=<=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
